$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,86,GPS,FINE,2415,432031000,17548,0,18,16;SOL_COMPUTED,PPP,30.00140067068,149.99984102157,859.2196,-40.3338,WGS84,0.3329,0.2792,0.5100,"9901",1.000,3.000,45,28,28,22,1,00,07,ff*bd4398d3
$GNRMC,000014.00,A,3000.07930856,N,14959.98460550,E,0.006,31.7,240426,3.6,E,P,S*76
$GNGGA,000014.00,3000.07930856,N,14959.98460550,E,5,28,0.7,859.1995,M,-40.3338,M,2.0,9901*77
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,87,GPS,FINE,2415,432032000,17548,0,18,16;SOL_COMPUTED,PPP,30.00132180930,149.99974342496,859.1995,-40.3338,WGS84,0.3328,0.2791,0.5099,"9901",2.000,3.000,45,28,28,22,1,00,07,ff*c08e4993
$GNRMC,000015.00,A,3000.05555612,N,15000.00363105,E,0.015,358.7,240426,3.6,E,P,S*4F
$GNGGA,000015.00,3000.05555612,N,15000.00363105,E,5,28,0.7,859.2077,M,-40.3338,M,3.0,9901*77
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,87,GPS,FINE,2415,432033000,17548,0,18,19;SOL_COMPUTED,PPP,30.00092593544,150.00006051745,859.2077,-40.3338,WGS84,0.3327,0.2790,0.5104,"9901",3.000,3.000,45,28,28,22,1,00,07,ff*0bae3a4f
$GNRMC,000016.00,A,3000.06513573,N,14959.97096658,E,0.014,338.9,240426,3.6,E,P,S*4C
$GNGGA,000016.00,3000.06513573,N,14959.97096658,E,5,28,0.7,859.2117,M,-40.3338,M,4.0,9901*7D
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,86,GPS,FINE,2415,432034000,17548,0,18,16;SOL_COMPUTED,PPP,30.00108559550,149.99951610956,859.2117,-40.3338,WGS84,0.3332,0.2791,0.5102,"9901",4.000,3.000,45,28,28,21,1,00,03,ff*501d22d0
$GNRMC,000017.00,A,3000.06884793,N,14959.96687733,E,0.007,143.8,240426,3.6,E,P,S*44
$GNGGA,000017.00,3000.06884793,N,14959.96687733,E,5,28,0.7,859.2128,M,-40.3338,M,5.0,9901*75
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,85,GPS,FINE,2415,432035000,17548,0,18,16;SOL_COMPUTED,PPP,30.00114746551,149.99944795557,859.2128,-40.3338,WGS84,0.3330,0.2790,0.5100,"9901",5.000,3.000,45,28,28,19,1,00,03,ff*601ab309
$GNRMC,000018.00,A,3000.07157883,N,14959.96795950,E,0.005,135.9,240426,3.6,E,P,S*48
$GNGGA,000018.00,3000.07157883,N,14959.96795950,E,5,28,0.7,859.2153,M,-40.3338,M,6.0,9901*74
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,85,GPS,FINE,2415,432036000,17548,0,18,16;SOL_COMPUTED,PPP,30.00119298055,149.99946599163,859.2153,-40.3338,WGS84,0.3326,0.2789,0.5103,"9901",6.000,3.000,45,28,28,21,1,00,07,ff*fd95ab22
$GNRMC,000019.00,A,3000.07990074,N,14959.99618875,E,0.015,145.7,240426,3.6,E,P,S*4F
$GNGGA,000019.00,3000.07990074,N,14959.99618875,E,5,28,0.7,859.2155,M,-40.3338,M,7.0,9901*7C
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,85,GPS,FINE,2415,432037000,17548,0,18,16;SOL_COMPUTED,PPP,30.00133167896,149.99993647914,859.2154,-40.3338,WGS84,0.3401,0.2818,0.5190,"9901",7.000,3.000,45,28,28,21,1,00,07,ff*996e2483
$GNRMC,000020.00,A,3000.07356693,N,14959.99616093,E,0.007,143.4,240426,3.6,E,P,S*42
$GNGGA,000020.00,3000.07356693,N,14959.99616093,E,5,28,0.7,859.1581,M,-40.3338,M,8.0,9901*76
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,86,GPS,FINE,2415,432038000,17548,0,18,16;SOL_COMPUTED,PPP,30.00122611538,149.99993601545,859.1581,-40.3338,WGS84,0.3400,0.2819,0.5195,"9901",8.000,3.000,45,28,28,21,1,00,07,ff*4264f5a1
$GNRMC,000021.00,A,3000.07469830,N,15000.01750648,E,0.007,127.2,240426,3.6,E,P,S*4D
$GNGGA,000021.00,3000.07469830,N,15000.01750648,E,5,28,0.7,859.1830,M,-40.3338,M,9.0,9901*7B
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,87,GPS,FINE,2415,432039000,17548,0,18,16;SOL_COMPUTED,PPP,30.00124497173,150.00029177470,859.1830,-40.3338,WGS84,0.3400,0.2818,0.5189,"9901",9.000,3.000,45,28,28,22,1,00,07,ff*18270ed6
$GNRMC,000022.00,A,3000.07957217,N,15000.01296855,E,0.005,108.5,240426,3.6,E,P,S*44
$GNGGA,000022.00,3000.07957217,N,15000.01296855,E,5,28,0.7,859.2050,M,-40.3338,M,10.0,9901*4F
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,87,GPS,FINE,2415,432040000,17548,0,18,17;SOL_COMPUTED,PPP,30.00132620277,150.00021614249,859.2050,-40.3338,WGS84,0.3403,0.2814,0.5180,"9901",10.000,3.000,45,28,28,21,1,00,03,ff*c98e8aca
$GNRMC,000023.00,A,3000.07542472,N,14959.99676358,E,0.005,142.2,240426,3.6,E,P,S*48
$GNGGA,000023.00,3000.07542472,N,14959.99676358,E,5,28,0.7,859.1833,M,-40.3338,M,1.0,9901*74
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,87,GPS,FINE,2415,432041000,17548,0,18,16;SOL_COMPUTED,PPP,30.00125707869,149.99994605960,859.1834,-40.3338,WGS84,0.3393,0.2811,0.5171,"9901",1.000,3.000,45,28,28,22,1,00,06,ff*9875165c
$GNRMC,000024.00,A,3000.08266613,N,14959.99562788,E,0.006,134.7,240426,3.6,E,P,S*4C
$GNGGA,000024.00,3000.08266613,N,14959.99562788,E,5,28,0.7,859.1642,M,-40.3338,M,2.0,9901*7C
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,87,GPS,FINE,2415,432042000,17548,0,18,17;SOL_COMPUTED,PPP,30.00137776881,149.99992713132,859.1642,-40.3338,WGS84,0.3393,0.2815,0.5189,"9901",2.000,3.000,45,28,28,20,1,00,03,ff*2f2a6260
$GNRMC,000025.00,A,3000.08722958,N,15000.01047187,E,0.010,157.6,240426,3.6,E,P,S*45
$GNGGA,000025.00,3000.08722958,N,15000.01047187,E,5,28,0.7,859.1863,M,-40.3338,M,3.0,9901*7A
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
